Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
AMZN240315P00085000,2023-12-07 10:16AM EST,85.0,0.11,0.1,0.12,0.0,-,1,4403,46.88%,Put,"March 15, 2024"
AMZN240315P00090000,2023-12-07 2:09PM EST,90.0,0.17,0.16,0.18,0.0,-,2,4472,44.92%,Put,"March 15, 2024"
AMZN240315P00095000,2023-12-07 1:29PM EST,95.0,0.23,0.23,0.25,0.0,-,16,5671,42.63%,Put,"March 15, 2024"
AMZN240315P00100000,2023-12-07 3:58PM EST,100.0,0.35,0.34,0.35,0.0,-,22,9895,40.48%,Put,"March 15, 2024"
AMZN240315P00105000,2023-12-07 1:33PM EST,105.0,0.48,0.49,0.51,0.0,-,6,8164,38.77%,Put,"March 15, 2024"
AMZN240315P00110000,2023-12-08 10:54AM EST,110.0,0.7,0.7,0.72,-0.01,-1.41%,13,29231,36.89%,Put,"March 15, 2024"
AMZN240315P00115000,2023-12-08 10:52AM EST,115.0,1.03,1.0,1.03,0.02,+1.98%,11,10669,35.25%,Put,"March 15, 2024"
AMZN240315P00120000,2023-12-08 10:31AM EST,120.0,1.49,1.45,1.48,0.03,+2.05%,15,13647,33.80%,Put,"March 15, 2024"
AMZN240315P00125000,2023-12-08 9:30AM EST,125.0,2.13,2.09,2.12,-0.02,-0.93%,6,15100,32.50%,Put,"March 15, 2024"
AMZN240315P00130000,2023-12-08 10:37AM EST,130.0,3.05,2.97,3.0,0.04,+1.33%,101,15588,31.28%,Put,"March 15, 2024"
AMZN240315P00135000,2023-12-08 10:38AM EST,135.0,4.25,4.15,4.2,0.15,+3.66%,162,7969,30.20%,Put,"March 15, 2024"
AMZN240315P00140000,2023-12-08 10:24AM EST,140.0,5.6,5.65,5.75,-0.13,-2.27%,73,11484,29.13%,Put,"March 15, 2024"
AMZN240315P00145000,2023-12-08 10:28AM EST,145.0,7.89,7.7,7.7,0.29,+3.82%,138,5939,28.05%,Put,"March 15, 2024"
AMZN240315P00150000,2023-12-08 10:42AM EST,150.0,10.3,10.0,10.1,0.5,+5.10%,136,7079,26.97%,Put,"March 15, 2024"
AMZN240315P00155000,2023-12-08 10:24AM EST,155.0,12.65,12.85,12.95,0.09,+0.72%,84,2429,25.82%,Put,"March 15, 2024"
AMZN240315P00160000,2023-12-08 9:41AM EST,160.0,16.55,16.05,16.2,0.4,+2.48%,14,461,24.35%,Put,"March 15, 2024"
AMZN240315P00165000,2023-12-06 2:35PM EST,165.0,20.55,19.75,19.95,0.0,-,11,843,22.91%,Put,"March 15, 2024"
AMZN240315P00170000,2023-12-04 1:21PM EST,170.0,25.65,23.9,24.2,0.0,-,15,13,21.92%,Put,"March 15, 2024"
AMZN240315P00175000,2023-11-30 9:40AM EST,175.0,29.12,28.4,28.7,0.0,-,10,2,20.26%,Put,"March 15, 2024"
AMZN240315P00180000,2023-12-08 10:48AM EST,180.0,33.55,32.9,33.5,0.7,+2.13%,2173,950,19.39%,Put,"March 15, 2024"
AMZN240315P00185000,2023-08-08 10:13AM EST,185.0,46.45,47.85,49.1,0.0,-,21,0,72.41%,Put,"March 15, 2024"
AMZN240315P00190000,2023-09-08 1:07PM EST,190.0,51.27,61.4,62.65,0.0,-,2,0,105.68%,Put,"March 15, 2024"
AMZN240315P00195000,2023-09-08 1:07PM EST,195.0,56.14,66.55,67.6,0.0,-,1,0,109.56%,Put,"March 15, 2024"
AMZN240315P00200000,2023-11-30 3:36PM EST,200.0,55.05,53.0,53.5,0.0,-,6,1,27.39%,Put,"March 15, 2024"
AMZN240419C00065000,2023-11-08 3:27PM EST,65.0,78.86,82.5,83.6,0.0,-,1,25,88.43%,Call,"April 19, 2024"
AMZN240419C00070000,2023-10-27 8:57AM EST,70.0,60.14,77.5,78.85,0.0,-,2,30,82.93%,Call,"April 19, 2024"
AMZN240419C00075000,2023-12-04 1:28PM EST,75.0,71.13,72.25,73.5,0.0,-,4,66,72.61%,Call,"April 19, 2024"
AMZN240419C00080000,2023-12-04 10:31AM EST,80.0,64.79,68.05,68.9,0.0,-,2,4808,73.12%,Call,"April 19, 2024"
AMZN240419C00085000,2023-11-01 10:02AM EST,85.0,53.69,63.3,64.1,0.0,-,1,226,69.07%,Call,"April 19, 2024"
AMZN240419C00090000,2023-12-01 10:38AM EST,90.0,58.6,57.75,59.35,0.0,-,5,569,61.89%,Call,"April 19, 2024"
AMZN240419C00095000,2023-12-05 10:43AM EST,95.0,56.08,53.1,54.75,0.0,-,2,671,59.23%,Call,"April 19, 2024"
AMZN240419C00100000,2023-12-07 2:49PM EST,100.0,49.3,48.95,49.9,0.0,-,4,1372,57.06%,Call,"April 19, 2024"
AMZN240419C00105000,2023-12-07 9:38AM EST,105.0,44.5,43.9,45.55,0.0,-,1,811,53.32%,Call,"April 19, 2024"
AMZN240419C00110000,2023-12-06 2:30PM EST,110.0,39.3,39.85,40.15,0.0,-,9,1618,50.12%,Call,"April 19, 2024"
AMZN240419C00115000,2023-12-07 11:16AM EST,115.0,35.4,35.4,35.7,0.0,-,1,1582,47.28%,Call,"April 19, 2024"
AMZN240419C00120000,2023-12-07 2:24PM EST,120.0,31.02,31.1,31.25,-0.62,-1.96%,70,2018,44.12%,Call,"April 19, 2024"
AMZN240419C00125000,2023-12-08 10:41AM EST,125.0,26.54,26.9,27.05,-0.86,-3.14%,25,2731,41.60%,Call,"April 19, 2024"
AMZN240419C00130000,2023-12-08 10:31AM EST,130.0,23.09,23.05,23.25,-0.21,-0.90%,15,3543,40.00%,Call,"April 19, 2024"
AMZN240419C00135000,2023-12-07 3:48PM EST,135.0,19.42,19.4,19.55,0.0,-,56,4402,38.06%,Call,"April 19, 2024"
AMZN240419C00140000,2023-12-08 10:43AM EST,140.0,15.8,15.95,16.1,-0.35,-2.17%,12,6650,36.20%,Call,"April 19, 2024"
AMZN240419C00145000,2023-12-08 10:48AM EST,145.0,12.95,13.05,13.15,-0.15,-1.15%,20,6404,35.03%,Call,"April 19, 2024"
AMZN240419C00150000,2023-12-08 10:31AM EST,150.0,10.37,10.35,10.45,-0.08,-0.77%,61,6634,33.72%,Call,"April 19, 2024"
AMZN240419C00155000,2023-12-08 10:14AM EST,155.0,8.25,8.05,8.15,0.06,+0.73%,123,3131,32.63%,Call,"April 19, 2024"
AMZN240419C00160000,2023-12-08 10:31AM EST,160.0,6.2,6.2,6.25,-0.1,-1.59%,40,4724,31.77%,Call,"April 19, 2024"
AMZN240419C00165000,2023-12-08 10:49AM EST,165.0,4.65,4.7,4.75,-0.1,-2.11%,35,5479,31.20%,Call,"April 19, 2024"
AMZN240419C00170000,2023-12-08 10:54AM EST,170.0,3.49,3.45,3.55,-0.01,-0.29%,92,3204,30.70%,Call,"April 19, 2024"
AMZN240419C00175000,2023-12-07 3:55PM EST,175.0,2.61,2.54,2.58,0.02,+0.77%,23,1525,30.15%,Call,"April 19, 2024"
AMZN240419C00180000,2023-12-08 10:51AM EST,180.0,1.86,1.82,1.86,-0.01,-0.53%,10,2391,29.76%,Call,"April 19, 2024"
AMZN240419C00185000,2023-12-08 10:36AM EST,185.0,1.33,1.32,1.35,-0.04,-2.92%,2,840,29.59%,Call,"April 19, 2024"
AMZN240419C00190000,2023-12-08 10:36AM EST,190.0,0.95,0.94,0.96,-0.09,-8.65%,3,1266,29.38%,Call,"April 19, 2024"
AMZN240419C00195000,2023-12-07 3:56PM EST,195.0,0.71,0.67,0.7,0.0,-,50,429,29.43%,Call,"April 19, 2024"
AMZN240419C00200000,2023-12-08 10:31AM EST,200.0,0.48,0.49,0.51,-0.05,-9.43%,5,563,29.49%,Call,"April 19, 2024"
AMZN240419C00205000,2023-12-08 9:34AM EST,205.0,0.32,0.35,0.37,-0.03,-8.57%,2,815,29.59%,Call,"April 19, 2024"
AMZN240419C00210000,2023-12-07 1:30PM EST,210.0,0.29,0.26,0.28,0.0,-,7,374,29.88%,Call,"April 19, 2024"
AMZN240419C00220000,2023-12-08 9:30AM EST,220.0,0.16,0.15,0.17,-0.01,-5.88%,4,333,30.66%,Call,"April 19, 2024"
AMZN240419P00065000,2023-12-06 11:33AM EST,65.0,0.05,0.04,0.05,0.0,-,17,315,51.76%,Put,"April 19, 2024"
AMZN240419P00070000,2023-12-06 12:44PM EST,70.0,0.07,0.06,0.08,0.0,-,5,405,50.59%,Put,"April 19, 2024"
AMZN240419P00075000,2023-12-06 12:46PM EST,75.0,0.11,0.1,0.11,0.0,-,6,696,48.05%,Put,"April 19, 2024"
AMZN240419P00080000,2023-12-08 9:51AM EST,80.0,0.14,0.13,0.16,-0.01,-6.67%,1,926,46.09%,Put,"April 19, 2024"
AMZN240419P00085000,2023-12-07 2:08PM EST,85.0,0.2,0.2,0.22,0.0,-,2,280,43.95%,Put,"April 19, 2024"
AMZN240419P00090000,2023-12-08 10:06AM EST,90.0,0.3,0.28,0.31,0.0,-,1,1126,42.09%,Put,"April 19, 2024"
AMZN240419P00095000,2023-12-07 12:28PM EST,95.0,0.41,0.4,0.42,0.0,-,2,1172,40.09%,Put,"April 19, 2024"
AMZN240419P00100000,2023-12-08 9:38AM EST,100.0,0.59,0.56,0.58,0.01,+1.72%,1,7233,38.33%,Put,"April 19, 2024"
AMZN240419P00105000,2023-12-07 3:52PM EST,105.0,0.77,0.78,0.8,0.0,-,3,4944,36.67%,Put,"April 19, 2024"
AMZN240419P00110000,2023-12-07 3:53PM EST,110.0,1.08,1.08,1.1,0.0,-,13,2916,35.12%,Put,"April 19, 2024"
AMZN240419P00115000,2023-12-08 10:24AM EST,115.0,1.48,1.49,1.52,-0.02,-1.33%,30,10714,33.74%,Put,"April 19, 2024"
AMZN240419P00120000,2023-12-07 3:32PM EST,120.0,2.06,2.05,2.09,0.01,+0.49%,3,6488,32.46%,Put,"April 19, 2024"
AMZN240419P00125000,2023-12-08 10:41AM EST,125.0,2.89,2.8,2.84,0.06,+2.12%,20,11517,31.21%,Put,"April 19, 2024"
AMZN240419P00130000,2023-12-08 10:33AM EST,130.0,3.8,3.8,3.9,-0.05,-1.30%,5,5415,30.32%,Put,"April 19, 2024"
AMZN240419P00135000,2023-12-08 10:22AM EST,135.0,4.95,5.0,5.1,-0.25,-4.81%,35,4556,28.96%,Put,"April 19, 2024"
AMZN240419P00140000,2023-12-08 10:21AM EST,140.0,6.55,6.6,6.7,-0.05,-0.76%,295,2805,27.90%,Put,"April 19, 2024"
AMZN240419P00145000,2023-12-08 10:54AM EST,145.0,8.61,8.6,8.65,-0.14,-1.60%,322,3307,26.81%,Put,"April 19, 2024"
AMZN240419P00150000,2023-12-08 10:40AM EST,150.0,11.2,10.95,11.05,0.3,+2.75%,11,2245,25.87%,Put,"April 19, 2024"
AMZN240419P00155000,2023-12-08 9:55AM EST,155.0,14.25,13.7,13.85,-0.85,-5.63%,3,262,24.85%,Put,"April 19, 2024"
AMZN240419P00160000,2023-12-06 2:46PM EST,160.0,17.46,16.5,17.3,0.0,-,3,1133,24.56%,Put,"April 19, 2024"
AMZN240419P00165000,2023-12-06 10:37AM EST,165.0,21.2,20.35,20.85,0.0,-,6,367,23.30%,Put,"April 19, 2024"
AMZN240419P00170000,2023-11-30 12:53PM EST,170.0,25.15,24.05,24.85,0.0,-,1,5,22.28%,Put,"April 19, 2024"
AMZN240419P00175000,2023-12-06 2:09PM EST,175.0,29.72,28.15,29.4,0.0,-,3,3,22.64%,Put,"April 19, 2024"
AMZN240419P00180000,2023-12-07 11:53AM EST,180.0,33.0,32.95,34.55,0.0,-,10,13,26.09%,Put,"April 19, 2024"
AMZN240419P00185000,2023-08-17 9:43AM EST,185.0,50.86,42.7,46.8,0.0,-,2,0,50.22%,Put,"April 19, 2024"
AMZN240419P00190000,2023-11-07 10:55AM EST,190.0,47.05,42.75,43.95,0.0,-,4,0,26.23%,Put,"April 19, 2024"
AMZN240419P00195000,2023-08-25 11:10AM EST,195.0,63.35,65.35,66.5,0.0,-,6,0,90.83%,Put,"April 19, 2024"
AMZN240419P00200000,2023-08-09 2:01PM EST,200.0,61.18,61.25,62.45,0.0,-,5,0,65.97%,Put,"April 19, 2024"
AMZN240621C00045000,2023-11-24 11:49AM EST,45.0,103.5,102.65,103.5,0.0,-,3,175,102.56%,Call,"June 21, 2024"
AMZN240621C00050000,2023-12-01 11:03AM EST,50.0,98.1,97.5,99.05,0.0,-,1,1036,96.83%,Call,"June 21, 2024"
AMZN240621C00052000,2023-10-27 9:04AM EST,52.0,78.5,95.75,97.35,0.0,-,1,0,97.02%,Call,"June 21, 2024"
AMZN240621C00053000,2023-08-25 10:26AM EST,53.0,80.5,77.7,79.45,0.0,-,1,170,0.00%,Call,"June 21, 2024"
AMZN240621C00054000,2023-09-21 8:37AM EST,54.0,79.2,71.85,75.7,0.0,-,6,472,0.00%,Call,"June 21, 2024"
AMZN240621C00055000,2023-10-26 12:07PM EST,55.0,66.85,92.15,94.85,0.0,-,20,0,91.70%,Call,"June 21, 2024"
AMZN240621C00056000,2023-10-27 10:25AM EST,56.0,76.5,91.95,93.9,0.0,-,10,0,94.80%,Call,"June 21, 2024"
AMZN240621C00057000,2023-09-29 8:57AM EST,57.0,74.2,71.85,74.8,0.0,-,1,856,0.00%,Call,"June 21, 2024"
AMZN240621C00058000,2023-10-03 9:24AM EST,58.0,70.0,81.1,82.6,0.0,-,1,344,0.00%,Call,"June 21, 2024"
AMZN240621C00059000,2023-07-28 11:56AM EST,59.0,76.89,76.3,78.55,0.0,-,2,81,0.00%,Call,"June 21, 2024"
AMZN240621C00060000,2023-12-05 12:09PM EST,60.0,88.45,88.1,88.8,0.0,-,31,927,83.86%,Call,"June 21, 2024"
AMZN240621C00061000,2023-11-13 12:45PM EST,61.0,84.08,86.85,87.85,0.0,-,4,382,81.40%,Call,"June 21, 2024"
AMZN240621C00062000,2023-09-06 8:30AM EST,62.0,77.78,0.0,0.0,0.0,-,1,343,0.00%,Call,"June 21, 2024"
AMZN240621C00063000,2023-10-23 10:55AM EST,63.0,66.5,84.85,87.9,0.0,-,8,162,88.57%,Call,"June 21, 2024"
AMZN240621C00064000,2023-08-04 9:11AM EST,64.0,80.9,76.3,78.45,0.0,-,172,260,0.00%,Call,"June 21, 2024"
AMZN240621C00065000,2023-12-07 12:38PM EST,65.0,84.64,83.35,84.25,0.0,-,25,6244,80.64%,Call,"June 21, 2024"
AMZN240621C00066000,2023-08-07 8:34AM EST,66.0,78.11,71.5,75.55,0.0,-,2,474,0.00%,Call,"June 21, 2024"
AMZN240621C00067000,2023-08-04 9:14AM EST,67.0,77.83,72.6,76.55,0.0,-,30,402,0.00%,Call,"June 21, 2024"
AMZN240621C00068000,2023-08-04 9:00AM EST,68.0,76.81,72.65,74.7,0.0,-,30,367,0.00%,Call,"June 21, 2024"
AMZN240621C00069000,2023-10-20 8:47AM EST,69.0,61.53,77.1,79.1,0.0,-,2,665,54.96%,Call,"June 21, 2024"
AMZN240621C00070000,2023-12-07 9:30AM EST,70.0,78.25,77.7,79.95,0.0,-,2,3027,74.51%,Call,"June 21, 2024"
AMZN240621C00071000,2023-11-07 1:23PM EST,71.0,74.9,77.15,79.1,0.0,-,1000,1467,75.81%,Call,"June 21, 2024"
AMZN240621C00072000,2023-11-07 1:23PM EST,72.0,73.95,76.7,78.25,0.0,-,1000,1634,77.30%,Call,"June 21, 2024"
AMZN240621C00073000,2023-12-04 11:00AM EST,73.0,72.96,75.35,76.35,0.0,-,1,839,71.12%,Call,"June 21, 2024"
AMZN240621C00074000,2023-09-18 11:44AM EST,74.0,69.57,57.2,58.85,0.0,-,1,845,0.00%,Call,"June 21, 2024"
AMZN240621C00075000,2023-12-06 9:30AM EST,75.0,75.0,73.45,74.4,0.0,-,1,828,69.41%,Call,"June 21, 2024"
AMZN240621C00076000,2023-11-30 11:39AM EST,76.0,71.85,72.75,74.1,0.0,-,1,602,72.02%,Call,"June 21, 2024"
AMZN240621C00077000,2023-11-21 12:23PM EST,77.0,68.46,71.3,73.4,0.0,-,20,81,70.30%,Call,"June 21, 2024"
AMZN240621C00078000,2023-08-16 10:17AM EST,78.0,63.27,66.6,67.75,0.0,-,2,423,0.00%,Call,"June 21, 2024"
AMZN240621C00079000,2023-11-17 10:22AM EST,79.0,68.3,69.65,71.55,0.0,-,12,1195,69.73%,Call,"June 21, 2024"
AMZN240621C00080000,2023-12-07 12:15PM EST,80.0,69.81,68.55,69.65,0.0,-,1,14725,65.10%,Call,"June 21, 2024"
AMZN240621C00081000,2023-11-16 12:08PM EST,81.0,64.85,67.6,68.9,0.0,-,900,1118,65.06%,Call,"June 21, 2024"
AMZN240621C00082000,2023-05-18 10:56AM EST,82.0,43.75,49.6,51.5,0.0,-,6,426,0.00%,Call,"June 21, 2024"
AMZN240621C00082500,2023-10-23 10:08AM EST,82.5,48.6,66.7,69.3,0.0,-,1,436,71.29%,Call,"June 21, 2024"
AMZN240621C00083000,2023-08-23 12:20PM EST,83.0,58.1,50.6,51.55,0.0,-,1,509,0.00%,Call,"June 21, 2024"
AMZN240621C00084000,2023-12-07 11:23AM EST,84.0,65.0,64.65,66.4,0.0,-,1,217,63.62%,Call,"June 21, 2024"
AMZN240621C00085000,2023-12-05 10:45AM EST,85.0,66.35,64.1,65.0,0.0,-,4,1013,62.70%,Call,"June 21, 2024"
AMZN240621C00086000,2023-11-07 11:31AM EST,86.0,60.25,62.8,65.05,0.0,-,1,736,63.92%,Call,"June 21, 2024"
AMZN240621C00087000,2023-10-31 1:48PM EST,87.0,51.0,61.25,63.95,0.0,-,1,962,60.88%,Call,"June 21, 2024"
AMZN240621C00087500,2023-08-04 8:30AM EST,87.5,60.0,55.6,56.7,0.0,-,1,625,0.00%,Call,"June 21, 2024"
AMZN240621C00088000,2023-11-10 3:17PM EST,88.0,58.88,60.9,62.9,0.0,-,3,1200,61.60%,Call,"June 21, 2024"
AMZN240621C00089000,2023-11-16 10:29AM EST,89.0,57.52,60.65,61.2,0.0,-,60,3536,60.68%,Call,"June 21, 2024"
AMZN240621C00090000,2023-12-07 3:36PM EST,90.0,59.9,59.55,60.7,0.0,-,10,4152,60.74%,Call,"June 21, 2024"
AMZN240621C00091000,2023-11-10 10:38AM EST,91.0,54.03,58.0,59.8,0.0,-,12,1051,58.45%,Call,"June 21, 2024"
AMZN240621C00092000,2023-11-22 1:55PM EST,92.0,59.2,57.85,58.8,0.0,-,3,1036,59.71%,Call,"June 21, 2024"
AMZN240621C00092500,2023-11-16 2:36PM EST,92.5,54.25,56.5,58.0,0.0,-,1,1093,56.07%,Call,"June 21, 2024"
AMZN240621C00093000,2023-10-16 8:40AM EST,93.0,44.05,0.0,0.0,0.0,-,2,2942,0.00%,Call,"June 21, 2024"
AMZN240621C00094000,2023-12-07 9:30AM EST,94.0,55.67,55.55,56.75,0.0,-,4,887,56.70%,Call,"June 21, 2024"
AMZN240621C00095000,2023-12-04 3:16PM EST,95.0,53.03,54.7,55.6,0.0,-,4,20937,55.69%,Call,"June 21, 2024"
AMZN240621C00096000,2023-11-28 9:39AM EST,96.0,54.96,53.8,55.05,0.0,-,7,1115,56.07%,Call,"June 21, 2024"
AMZN240621C00097000,2023-12-01 11:47AM EST,97.0,54.15,52.55,54.35,0.0,-,2,1678,55.16%,Call,"June 21, 2024"
AMZN240621C00097500,2023-11-24 9:33AM EST,97.5,54.0,52.8,54.05,0.0,-,1,766,56.93%,Call,"June 21, 2024"
AMZN240621C00098000,2023-12-06 10:18AM EST,98.0,52.0,51.95,52.95,0.0,-,4,1153,54.15%,Call,"June 21, 2024"
AMZN240621C00099000,2023-11-30 12:38PM EST,99.0,50.5,51.45,51.9,0.0,-,2,1247,54.22%,Call,"June 21, 2024"
AMZN240621C00100000,2023-12-07 12:56PM EST,100.0,51.75,50.45,51.4,0.0,-,3,16687,54.36%,Call,"June 21, 2024"
AMZN240621C00102500,2023-12-06 11:01AM EST,102.5,48.05,48.5,49.0,0.0,-,1,1384,53.25%,Call,"June 21, 2024"
AMZN240621C00105000,2023-12-07 2:49PM EST,105.0,46.41,46.15,46.55,0.0,-,5,4580,51.15%,Call,"June 21, 2024"
AMZN240621C00107500,2023-12-07 1:58PM EST,107.5,44.62,44.0,44.4,0.0,-,26,2074,50.05%,Call,"June 21, 2024"
AMZN240621C00110000,2023-12-07 12:35PM EST,110.0,43.04,41.7,42.4,0.0,-,1,3518,50.20%,Call,"June 21, 2024"
AMZN240621C00112500,2023-12-06 11:21AM EST,112.5,39.25,39.8,40.2,0.0,-,36,937,48.73%,Call,"June 21, 2024"
AMZN240621C00115000,2023-12-08 9:55AM EST,115.0,37.05,37.7,37.8,-0.52,-1.38%,23,6248,46.54%,Call,"June 21, 2024"
AMZN240621C00117500,2023-12-07 1:56PM EST,117.5,36.01,35.65,35.8,0.0,-,7,1329,45.67%,Call,"June 21, 2024"
AMZN240621C00120000,2023-12-07 3:59PM EST,120.0,33.85,33.65,33.8,0.0,-,49,5525,44.71%,Call,"June 21, 2024"
AMZN240621C00122500,2023-12-05 11:55AM EST,122.5,31.25,31.6,31.8,0.0,-,22,2068,43.67%,Call,"June 21, 2024"
AMZN240621C00125000,2023-12-08 10:42AM EST,125.0,29.45,29.75,29.95,-0.61,-2.03%,19,7994,42.97%,Call,"June 21, 2024"
AMZN240621C00127500,2023-12-07 2:20PM EST,127.5,28.15,27.85,28.0,0.0,-,57,3833,41.88%,Call,"June 21, 2024"
AMZN240621C00130000,2023-12-07 1:03PM EST,130.0,26.92,26.0,26.15,0.0,-,103,9142,40.97%,Call,"June 21, 2024"
AMZN240621C00132500,2023-12-07 1:31PM EST,132.5,23.85,24.25,24.45,-1.15,-4.60%,16,4879,40.36%,Call,"June 21, 2024"
AMZN240621C00135000,2023-12-08 9:36AM EST,135.0,21.9,22.6,22.75,-0.72,-3.18%,2,7021,39.62%,Call,"June 21, 2024"
AMZN240621C00137500,2023-12-07 12:16PM EST,137.5,21.25,21.0,21.15,0.0,-,7,3850,39.01%,Call,"June 21, 2024"
AMZN240621C00140000,2023-12-08 10:11AM EST,140.0,19.54,19.35,19.5,0.44,+2.30%,2,8527,38.16%,Call,"June 21, 2024"
AMZN240621C00142500,2023-12-08 9:30AM EST,142.5,17.27,17.85,18.05,-0.85,-4.69%,3,5717,37.66%,Call,"June 21, 2024"
AMZN240621C00145000,2023-12-08 10:47AM EST,145.0,16.45,16.5,16.6,-0.2,-1.20%,155,16607,37.03%,Call,"June 21, 2024"
AMZN240621C00147500,2023-12-08 9:43AM EST,147.5,15.1,15.05,15.2,-0.05,-0.33%,13,4294,36.38%,Call,"June 21, 2024"
AMZN240621C00150000,2023-12-08 10:34AM EST,150.0,13.85,13.8,13.95,-0.15,-1.07%,35,28536,35.95%,Call,"June 21, 2024"
AMZN240621C00152500,2023-12-08 9:39AM EST,152.5,12.3,12.65,12.8,-0.43,-3.38%,85,3091,35.61%,Call,"June 21, 2024"
AMZN240621C00155000,2023-12-08 9:37AM EST,155.0,11.75,11.45,11.6,0.1,+0.86%,20,9043,35.01%,Call,"June 21, 2024"
AMZN240621C00157500,2023-12-08 9:58AM EST,157.5,10.13,10.45,10.55,-0.35,-3.34%,39,1709,34.62%,Call,"June 21, 2024"
AMZN240621C00160000,2023-12-08 10:25AM EST,160.0,9.28,9.4,9.55,-0.42,-4.33%,17,8914,34.20%,Call,"June 21, 2024"
AMZN240621C00162500,2023-12-08 10:07AM EST,162.5,8.65,8.55,8.65,0.1,+1.17%,16,2965,33.88%,Call,"June 21, 2024"
AMZN240621C00165000,2023-12-08 10:15AM EST,165.0,7.91,7.7,7.8,0.18,+2.33%,14,6323,33.54%,Call,"June 21, 2024"
AMZN240621C00167500,2023-12-08 9:30AM EST,167.5,6.65,6.85,6.95,-0.6,-8.28%,1,1632,33.06%,Call,"June 21, 2024"
AMZN240621C00170000,2023-12-08 10:08AM EST,170.0,6.3,6.15,6.3,-0.05,-0.79%,3,6835,32.94%,Call,"June 21, 2024"
AMZN240621C00172500,2023-12-07 2:10PM EST,172.5,5.5,5.55,5.65,-0.19,-3.34%,7,2482,32.68%,Call,"June 21, 2024"
AMZN240621C00175000,2023-12-08 10:42AM EST,175.0,4.85,4.9,5.0,-0.21,-4.15%,26,6056,32.29%,Call,"June 21, 2024"
AMZN240621C00177500,2023-12-08 9:46AM EST,177.5,4.4,4.4,4.5,-0.3,-6.38%,2,1714,32.18%,Call,"June 21, 2024"
AMZN240621C00180000,2023-12-08 10:07AM EST,180.0,4.0,3.95,4.0,-0.03,-0.74%,21,11921,31.95%,Call,"June 21, 2024"
AMZN240621C00182500,2023-12-08 10:54AM EST,182.5,3.56,3.5,3.6,-0.04,-1.11%,16,5207,31.90%,Call,"June 21, 2024"
AMZN240621C00185000,2023-12-08 10:08AM EST,185.0,3.2,3.1,3.2,-0.03,-0.93%,8,2683,31.73%,Call,"June 21, 2024"
AMZN240621C00187500,2023-12-08 10:05AM EST,187.5,2.72,2.77,2.84,0.22,+8.80%,1,879,31.57%,Call,"June 21, 2024"
AMZN240621C00190000,2023-12-07 3:50PM EST,190.0,2.55,2.46,2.51,0.0,-,63,2573,31.40%,Call,"June 21, 2024"
AMZN240621C00192500,2023-12-07 12:37PM EST,192.5,2.36,2.18,2.23,0.0,-,1,1656,31.30%,Call,"June 21, 2024"
AMZN240621C00195000,2023-12-07 12:36PM EST,195.0,2.1,1.92,1.97,0.0,-,1,2228,31.17%,Call,"June 21, 2024"
AMZN240621C00197500,2023-12-06 12:46PM EST,197.5,1.69,1.71,1.76,0.0,-,5,1042,31.15%,Call,"June 21, 2024"
AMZN240621C00200000,2023-12-08 10:14AM EST,200.0,1.55,1.52,1.55,-0.05,-3.13%,12,13326,31.03%,Call,"June 21, 2024"
AMZN240621C00202500,2023-12-06 9:30AM EST,202.5,1.4,1.35,1.39,0.0,-,1,1130,31.07%,Call,"June 21, 2024"
AMZN240621C00205000,2023-12-07 3:31PM EST,205.0,1.26,1.2,1.24,0.0,-,1,1433,31.07%,Call,"June 21, 2024"
AMZN240621C00207500,2023-12-06 12:51PM EST,207.5,1.05,1.05,1.09,0.0,-,10,526,30.97%,Call,"June 21, 2024"
AMZN240621C00210000,2023-12-07 12:53PM EST,210.0,1.02,0.95,0.98,0.0,-,3,1373,31.03%,Call,"June 21, 2024"
AMZN240621C00212500,2023-12-05 11:52AM EST,212.5,0.87,0.83,0.88,0.0,-,2,888,31.09%,Call,"June 21, 2024"
AMZN240621C00215000,2023-12-07 12:53PM EST,215.0,0.79,0.75,0.79,0.0,-,1,1307,31.15%,Call,"June 21, 2024"
AMZN240621C00217500,2023-12-07 3:21PM EST,217.5,0.69,0.68,0.71,0.0,-,15,25361,31.21%,Call,"June 21, 2024"
AMZN240621C00220000,2023-12-07 10:35AM EST,220.0,0.62,0.59,0.63,0.0,-,1,2673,31.20%,Call,"June 21, 2024"
AMZN240621C00222500,2023-12-06 11:39AM EST,222.5,0.55,0.53,0.57,0.02,+3.77%,1,710,31.30%,Call,"June 21, 2024"
AMZN240621C00225000,2023-12-07 12:04PM EST,225.0,0.53,0.48,0.51,0.0,-,11,2891,31.35%,Call,"June 21, 2024"
AMZN240621C00227500,2023-12-06 3:06PM EST,227.5,0.45,0.43,0.47,0.0,-,2,925,31.54%,Call,"June 21, 2024"
AMZN240621C00230000,2023-12-07 11:33AM EST,230.0,0.4,0.39,0.42,-0.04,-9.09%,1,1406,31.57%,Call,"June 21, 2024"
AMZN240621C00235000,2023-12-08 10:27AM EST,235.0,0.34,0.32,0.35,0.0,-,8,11022,31.84%,Call,"June 21, 2024"
AMZN240621C01080000,2022-05-24 2:52PM EST,1080.0,1475.05,1476.5,1495.5,0.0,-,1,4,0.00%,Call,"June 21, 2024"
